time,x-axis,y-axis,z-axis
34.74 , -1.3800000000000001 , 9.19 , 4.29
34.800000000000004 , -0.61 , 4.9 , 8.27
34.86 , 0.77 , 4.9 , 4.44
34.92 , -0.46 , 3.83 , 4.44
34.980000000000004 , -1.53 , 6.9 , 3.98
35.04 , -0.92 , 8.58 , 7.51
35.1 , -0.77 , 9.19 , 9.040000000000001
35.160000000000004 , -0.61 , 9.5 , 9.35
35.22 , -0.31 , 7.97 , 7.8100000000000005
35.28 , 0.61 , 5.5200000000000005 , 5.21
35.34 , -0.77 , 4.75 , 5.36
35.4 , -0.77 , 5.67 , 3.98
35.46 , -1.69 , 6.13 , 3.98
35.52 , -1.23 , 9.040000000000001 , 3.06
35.58 , -1.23 , 11.49 , 9.19
35.648 , -2.7600000000000002 , 10.73 , 9.5
35.7 , -4.6000000000000005 , 5.82 , 13.18
S.no,markings
